4.17 3.9377 -8.0759
4.18 4.2363 -8.1034
4.19 4.5339 -8.1278
4.2 4.8305 -8.1491
4.21 5.1262 -8.1674
4.22 5.4208 -8.1825
4.23 5.7145 -8.1945
4.24 6.0072 -8.2035
4.25 6.2989 -8.2092
4.26 6.5896 -8.2119
4.27 6.8794 -8.2115
4.28 7.1682 -8.2079
4.29 7.456 -8.2012
4.3 7.7428 -8.1914
4.31 8.0286 -8.1784
4.32 8.3134 -8.1624
4.33 8.5973 -8.1432
4.34 8.8802 -8.121
4.35 9.1621 -8.0957
4.36 9.443 -8.0673
4.37 9.723 -8.0359
4.38 10.002 -8.0014
4.39 10.28 -7.9639
4.4 10.557 -7.9234
4.41 10.833 -7.8799
4.42 11.108 -7.8335
4.43 11.382 -7.7842
4.44 11.655 -7.7319
4.45 11.927 -7.6767
4.46 12.198 -7.6187
4.47 12.468 -7.5578
4.48 12.738 -7.4942
4.49 13.006 -7.4278
4.5 13.273 -7.3586
4.51 13.539 -7.2868
4.52 13.804 -7.2123
4.53 14.069 -7.1352
4.54 14.332 -7.0555
4.55 14.594 -6.9732
4.56 14.855 -6.8884
4.57 15.116 -6.8012
4.58 15.375 -6.7115
4.59 15.634 -6.6195
4.6 15.891 -6.5252
4.61 16.147 -6.4285
4.62 16.403 -6.3297
4.63 16.657 -6.2286
4.64 16.911 -6.1254
4.65 17.163 -6.0202
4.66 17.415 -5.9129
4.67 17.665 -5.8036
4.68 17.915 -5.6924
4.69 18.163 -5.5793
4.7 18.411 -5.4645
4.71 18.657 -5.3479
4.72 18.903 -5.2296
4.73 19.148 -5.1096
4.74 19.391 -4.9881
4.75 19.634 -4.8651
4.76 19.876 -4.7406
4.77 20.116 -4.6147
4.78 20.356 -4.4875
4.79 20.595 -4.3591
4.8 20.832 -4.2294
4.81 21.069 -4.0986
4.82 21.305 -3.9667
4.83 21.54 -3.8339
4.84 21.774 -3.7001
4.85 22.007 -3.5654
4.86 22.238 -3.4299
4.87 22.469 -3.2937
4.88 22.699 -3.1569
4.89 22.928 -3.0194
4.9 23.156 -2.8814
4.91 23.383 -2.743
4.92 23.609 -2.6041
4.93 23.834 -2.4649
4.94 24.058 -2.3255
4.95 24.281 -2.1859
4.96 24.503 -2.0462
4.97 24.724 -1.9065
4.98 24.944 -1.7667
4.99 25.164 -1.6271
5 25.382 -1.4876
5.01 25.599 -1.3484
5.02 25.815 -1.2095
5.03 26.03 -1.071
5.04 26.244 -0.93287
5.05 26.458 -0.79529
5.06 26.67 -0.6583
5.07 26.881 -0.52195
5.08 27.091 -0.38633
5.09 27.301 -0.25149
5.1 27.509 -0.11751
5.11 27.716 0.015554
5.12 27.923 0.14763
5.13 28.128 0.27864
5.14 28.333 0.40854
5.15 28.536 0.53725
5.16 28.739 0.66471
5.17 28.94 0.79086
5.18 29.14 0.91563
5.19 29.34 1.039
5.2 29.538 1.1608
5.21 29.736 1.2811
5.22 29.933 1.3997
5.23 30.128 1.5167
5.24 30.323 1.6319
5.25 30.516 1.7453
5.26 30.709 1.8569
5.27 30.901 1.9666
5.28 31.091 2.0743
5.29 31.281 2.18
5.3 31.47 2.2836
5.31 31.657 2.3851
5.32 31.844 2.4844
5.33 32.03 2.5815
5.34 32.215 2.6763
5.35 32.399 2.7689
5.36 32.581 2.859
5.37 32.763 2.9467
5.38 32.944 3.032
5.39 33.124 3.1148
5.4 33.303 3.195
5.41 33.481 3.2727
5.42 33.658 3.3477
5.43 33.834 3.4201
5.44 34.009 3.4898
5.45 34.183 3.5568
5.46 34.356 3.621
5.47 34.528 3.6824
5.48 34.699 3.741
5.49 34.869 3.7968
5.5 35.038 3.8497
5.51 35.206 3.8996
5.52 35.373 3.9467
5.53 35.539 3.9907
5.54 35.704 4.0318
5.55 35.869 4.07
5.56 36.032 4.105
5.57 36.194 4.1371
5.58 36.355 4.1661
5.59 36.516 4.1921
5.6 36.675 4.2149
5.61 36.833 4.2347
5.62 36.99 4.2514
5.63 37.147 4.265
5.64 37.302 4.2754
5.65 37.457 4.2828
5.66 37.61 4.287
5.67 37.762 4.2881
5.68 37.914 4.286
5.69 38.064 4.2809
5.7 38.214 4.2726
5.71 38.362 4.2612
5.72 38.51 4.2467
5.73 38.656 4.2291
5.74 38.802 4.2084
5.75 38.946 4.1846
5.76 39.09 4.1578
5.77 39.233 4.1279
5.78 39.374 4.0949
5.79 39.515 4.0589
5.8 39.654 4.0199
5.81 39.793 3.9779
5.82 39.931 3.9329
5.83 40.068 3.885
5.84 40.203 3.8342
5.85 40.338 3.7805
5.86 40.472 3.7238
5.87 40.605 3.6644
5.88 40.736 3.6021
5.89 40.867 3.5371
5.9 40.997 3.4693
5.91 41.126 3.3988
5.92 41.254 3.3256
5.93 41.381 3.2498
5.94 41.507 3.1713
5.95 41.632 3.0903
5.96 41.756 3.0068
5.97 41.879 2.9208
5.98 42.001 2.8323
5.99 42.122 2.7415
6 42.242 2.6483
6.01 42.361 2.5528
6.02 42.479 2.455
6.03 42.596 2.355
6.04 42.712 2.2529
6.05 42.827 2.1487
6.06 42.941 2.0424
6.07 43.054 1.9341
6.08 43.167 1.8238
6.09 43.278 1.7117
6.1 43.388 1.5977
6.11 43.497 1.482
6.12 43.606 1.3645
6.13 43.713 1.2453
6.14 43.819 1.1246
6.15 43.925 1.0023
6.16 44.029 0.87854
6.17 44.132 0.75335
6.18 44.235 0.6268
6.19 44.336 0.49896
6.2 44.436 0.36989
6.21 44.536 0.23965
6.22 44.634 0.10831
6.23 44.732 -0.024059
6.24 44.828 -0.1574
6.25 44.924 -0.29165
6.26 45.018 -0.42673
6.27 45.112 -0.56257
6.28 45.204 -0.69912
6.29 45.296 -0.8363
6.3 45.387 -0.97404
6.31 45.476 -1.1123
6.32 45.565 -1.2509
